orig_idx,Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,seed_investors_all_same_country,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,has_initial_coin_offering_funding,log_years_to_exit,closeness_homecountry_zero,closeness_homecountry_positive,closeness_global_zero,closeness_global_positive
1952,9066,minubo,https://www.crunchbase.com/organization/minubo,2013,Germany,53.550341,10.000654,3.0,0,True,True,5.904472,4,3,3.524611850562048,0.37019550915568705,4262.272914494585,319.4,5.7,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.0400116186188366,0.0021896533079258,0.3866066125781843,0.0025795736479234,0.1446453407510431,0.0044331654242396,0.4298164998412927,0.0578562281868162,False,False,False,,Seed,False,False,2013-09-27,2014-12-11,5.055038242287016,4.55897992377016,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4298164998412927,0,0.3866066125781843
1953,8987,Campanda,https://www.crunchbase.com/organization/campanda,2013,Germany,52.510885,13.3989367,1.0,0,True,False,6.08801,5,5,0.3874470346731789,0.0,450.3986321938407,93.66666666666669,15.6,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0139423426040229,0.0004771384151084,0.360086031418655,0.0002209140625087,0.0649049605934167,0.0040823438407216,0.397879670131723,0.0006187624120373,True,True,False,7.0,Series B,False,False,2013-11-07,2014-12-01,1.097271633074761,1.4870750187140391,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9459101490553132,0,0.397879670131723,0,0.360086031418655
1954,9064,Kyto,https://www.crunchbase.com/organization/kyto,2013,Germany,52.510885,13.3989367,2.0,2,True,True,0.0,2,4,0.1682799138722569,0.0,246.7257998712774,57.5,26.8,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,0.0045022147992157,0.0001009840329213,0.3204882091536188,3.515323090868817e-05,0.0227167362076958,0.0009039465870835,0.3499050696879913,0.0008465943347216,True,True,False,8.0,Seed,True,False,2015-10-09,2015-10-09,-0.24395265420905943,0.049270112223302756,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0794415416798357,0,0.3499050696879913,0,0.3204882091536188
1955,9058,Ankerkraut,https://www.crunchbase.com/organization/ankerkraut,2013,Germany,53.550341,10.000654,2.0,3,True,False,0.0,2,1,0.37019550915568705,0.0,0.0,31.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0014523273545857,0.0,0.270450721044479,4.7688902286638704e-06,0.0078813166434863,0.0,0.2977348780962521,0.0002089648706287,True,True,False,9.0,Private Equity,True,False,2016-08-01,2016-08-01,-0.9067858342758627,-0.5975206827592026,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1972245773362196,0,0.2977348780962521,0,0.270450721044479
1956,9049,IconPeak,https://www.crunchbase.com/organization/iconpeak,2013,Germany,52.510885,13.3989367,2.0,0,True,True,0.0,2,1,0.0,0.0,0.0,9.0,0.0,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0003630818386464,0.0,0.2621735115902974,6.435301502296259e-07,0.0018544274455261,0.0,0.2659588866719366,2.3553947854880455e-06,True,True,False,4.0,Seed,True,True,2013-09-01,2013-09-01,-1.0393037291976972,-0.8548410387867907,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.2659588866719366,0,0.2621735115902974
1957,9048,Contiamo,https://www.crunchbase.com/organization/contiamo,2013,Germany,52.510885,13.3989367,3.0,0,True,True,0.532466,2,1,0.0,0.0,0.0,48.0,1.0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0013797109868564,0.0,0.2958942496551252,0.0001194054593912,0.0064904960593416,0.0,0.3054689080366131,0.0002156656636292,False,False,False,,Venture - Series Unknown,True,True,2013-02-03,2013-02-03,-0.733136863836399,-0.5902278241349035,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.3054689080366131,0,0.2958942496551252
1958,9038,Media4Care,https://www.crunchbase.com/organization/media4care,2013,Germany,52.510885,13.3989367,2.0,2,True,False,0.0,4,2,0.3354884758534287,0.0,268.39078068274296,86.66666666666667,12.7,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,0.0060271585215307,6.471941251733355e-05,0.3294728720091787,0.0001521495835437,0.0370885489105238,0.0009455618675049,0.3794204699147303,0.0010505495013636,False,False,False,,Seed,True,False,2015-09-29,2020-06-05,-0.10934438143214303,0.4609393211409921,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3794204699147303,0,0.3294728720091787
1959,9035,ArtiMinds RPS,https://www.crunchbase.com/organization/artiminds-rps,2013,Germany,49.0068705,8.4034195,3.0,1,False,True,0.0,2,1,0.12436882101958333,0.0,0.0,9.0,11.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.261636772928619e-05,0.0,0.2637335294391623,3.2596481531695203e-06,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,True,False,2014-01-01,2014-01-01,-1.0488555061975156,-2.0440701450987837,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.2637335294391623
1960,8989,KUKIMI,https://www.crunchbase.com/organization/kukimi,2013,Germany,52.510885,13.3989367,1.0,2,True,False,2.22985,2,3,0.46850180095043087,0.4771934692096946,571.0104499016029,351.8,6.0,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,0.0464018589790138,0.0033214980543912,0.3902897975330225,0.0026184647751306,0.1784886416318961,0.0181852136735225,0.4474538344530344,0.0579919921219153,False,False,False,,Venture - Series Unknown,False,False,2015-09-04,2015-09-04,6.7422967933655285,7.157727213287823,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4474538344530344,0,0.3902897975330225
1961,9034,Amorelie,https://www.crunchbase.com/organization/amorelie,2013,Germany,52.510885,13.3989367,2.0,1,True,False,0.0,2,5,0.18516781064627214,0.0,273.9186934282974,86.2,3.8,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0101662914821,0.0002999856312925,0.3471862778535968,0.0002062243473984,0.0440426518312471,0.0030539275149264,0.3828925023059483,0.0011223877433187,True,True,False,8.0,Seed,True,False,2014-01-14,2014-01-14,0.5551640482114059,0.8974568221791139,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0794415416798357,0,0.3828925023059483,0,0.3471862778535968
1962,9021,Kitchen Stories,https://www.crunchbase.com/organization/kitchen-stories,2013,Germany,52.510885,13.3989367,3.0,2,True,False,3.6,2,4,1.6855819598992539,0.0,2810.3529023962037,138.0,6.2,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.0120543170430615,0.0003605675346063,0.3517756784980846,0.00011469187746,0.0356977283263792,0.0018841267493056,0.3532715233331339,6.937620552346299e-05,True,True,False,4.0,Seed,False,False,2015-01-22,2015-01-22,0.7785109225242005,0.4256016022479397,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.3532715233331339,0,0.3517756784980846
1963,9012,Studydrive,https://www.crunchbase.com/organization/studydrive-net,2013,Germany,50.938361,6.959974,3.0,2,False,False,0.0,2,3,0.401023819525523,0.0,416.67786966797,24.333333333333332,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0018880255609614,1.7332859736635124e-05,0.3086219426106559,0.000124757803996,0.0097357440890125,0.0001300205823749,0.3198030338314346,4.965632433560596e-05,True,True,False,6.0,Venture - Series Unknown,False,False,2015-06-18,2015-06-18,-0.5922961118161227,-0.45261730507978964,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.791759469228055,0,0.3198030338314346,0,0.3086219426106559
1964,9011,Lateral,https://www.crunchbase.com/organization/lateral-2,2013,Germany,52.510885,13.3989367,4.0,0,True,True,0.0,4,2,0.466328883885615,0.9326577677712301,621.7718451808199,235.0,4.0,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0182993246677801,0.0005917159236596,0.3635231979373472,0.0012420287376401,0.0157626332869726,0.0011076396101898,0.3428376273505433,0.0006433867036704,False,False,False,,Undisclosed,False,False,2013-10-01,2014-12-03,1.599834612480378,-0.0905926206241948,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,0,0.3428376273505433,0,0.3635231979373472
1965,9010,Matchinguu GmbH,https://www.crunchbase.com/organization/matchinguu-ug,2013,Germany,48.1371079,11.5753822,3.0,2,True,True,0.655612,2,2,1.4830929897376368,1.4830929897376368,0.0,342.5,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.0121269334107907,0.0,0.3377943223595732,0.0007608927997898,0.0074177097821047,0.0,0.3018305432537579,0.000251610929229,True,True,False,4.0,Seed,True,False,2015-06-01,2015-06-01,0.3347861930102273,-0.5875372916285404,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.3018305432537579,0,0.3377943223595732
1966,9007,CloudRail,https://www.crunchbase.com/organization/cloudrail,2013,Germany,49.4892913,8.4673098,3.0,2,False,True,2.617182,4,3,0.20362103831863945,0.0,232.70975807844505,3.4,36.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7.261636772928619e-05,0.0,0.2543131836505197,5.890810363918881e-07,0.0,0.0,0.0,9.312664934062519e-22,True,True,False,10.0,Seed,True,False,2015-01-13,2018-02-02,-1.1129986002898677,-2.0440701450987837,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.302585092994046,1,0.0,0,0.2543131836505197
1967,9001,Soley,https://www.crunchbase.com/organization/soley,2013,Germany,48.1371079,11.5753822,2.0,2,True,True,0.0538,1,1,0.433534186946357,0.433534186946357,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Series A,True,False,2015-10-30,2015-10-30,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1968,8999,Stagelink,https://www.crunchbase.com/organization/stagelink,2013,Germany,52.510885,13.3989367,3.0,2,True,True,0.240344,4,4,3.0295082905539332,0.9326577677712301,4432.451171352165,10.666666666666666,6.0,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.031733352697698,0.0004637265759014,0.3819784317640388,0.0472308452729065,0.028743625405656,0.0008467921243601,0.3425765172002382,0.0005343387732059,False,False,False,,Seed,False,False,2015-06-15,2016-05-20,4.870125543115449,0.11670334952992982,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3425765172002382,0,0.3819784317640388
1969,8993,mobalo GmbH,https://www.crunchbase.com/organization/mobalo-gmbh,2013,Germany,48.1371079,11.5753822,3.0,1,True,False,0.57,2,1,0.0,0.0,0.0,6.0,2.0,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.0002904654709171,0.0,0.0002904654709171,5.366307308124681e-41,0.0018544274455261,0.0,0.0018544274455261,3.6377597398681733e-16,False,False,False,,Seed,True,True,2014-06-01,2014-06-01,-2.8237842573803262,-2.0007922358983086,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.0018544274455261,0,0.0002904654709171
2278,8755,HPS,https://www.crunchbase.com/organization/hps-fcbb,2014,Germany,52.510885,13.3989367,2.0,5,True,True,0.0,2,1,0.4528068331330033,0.4528068331330033,0.0,24.0,1.0,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,0.0008713964127514,0.0,0.2793998004112261,3.581181739687744e-06,0.0046360686138154,0.0,0.2889835959421219,1.5089912196504988e-05,False,False,False,,Venture - Series Unknown,True,False,2019-08-12,2019-08-12,-0.8866108980857467,-0.7017887577055026,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2889835959421219,0,0.2793998004112261
2279,9374,Giant Swarm,https://www.crunchbase.com/organization/giant-swarm,2014,Germany,50.938361,6.959974,3.0,0,False,True,6.65,4,2,4.202234977376326,0.4984019662711483,2970.5556814816023,355.3333333333333,4.7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0018880255609614,6.121075944979389e-06,0.3202748032730045,0.0001608869726995,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,False,False,2014-07-25,2015-03-15,-0.523304200961418,-2.0440701450987837,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.3202748032730045
2288,8738,Staffbase,https://www.crunchbase.com/organization/staffbase,2014,Germany,50.8323531,12.918914,3.0,1,False,True,0.0,2,1,0.3816236728910349,0.0,0.0,30.0,15.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0005809309418342,0.0,0.2553633413256079,2.4795305347724065e-07,0.0027816411682892,0.0,0.2841459046645059,8.367065105296835e-06,True,False,True,,Series E,True,False,2015-11-09,2015-11-09,-1.0703823612951604,-0.758171407032215,True,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2841459046645059,0,0.2553633413256079
2290,8737,Holidu,https://www.crunchbase.com/organization/holidu,2014,Germany,48.1371079,11.5753822,3.0,0,True,False,1.8,2,1,8.859913607822598,8.859913607822598,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.261636772928619e-05,0.0,0.2490889735137676,8.745366326084087e-07,0.0,0.0,0.0,9.312664934062519e-22,True,False,True,,Series E,True,False,2014-08-05,2014-08-05,-1.148480189809862,-2.0440701450987837,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.2490889735137676
